nome,lattes_url,ano_publicacao,titulo_publicacao,periodico,issn,qualis,pontos,area,ano_base
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,2013,"The interaction between Trypanosoma rangeli and the nitrophorins in the salivary glands of the triatomine Rhodnius prolixus (Hemiptera; Reduviidae)","INSECT BIOCHEMISTRY AND MOLECULAR BIOLOGY",0965-1748,A1,,,2020
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,2013,"Oxidative Stress and DNA Lesions: The Role of 8-Oxoguanine Lesions in Trypanosoma cruzi Cell Viability","PLOS NEGLECTED TROPICAL DISEASES (ONLINE)",1935-2735,A1,,,2020
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,2013,"Genetic basis of triatomine behavior: lessons from available insect genomes","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,2012,"Validation of reference genes for expression analysis in the salivary gland and the intestine of Rhodnius prolixus (Hemiptera, Reduviidae) under different experimental conditions by quantitative real-time PCR","BMC RESEARCH NOTES",1756-0500,B1,,,2020
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,2011,"Feeding Performance of              Triatoma brasiliensis</i>              (Hemiptera: Reduviidae) on Habitual Hosts:              Thrichomys laurentius</i>              (Rodentia: Echimyidae) and Humans","VECTOR BORNE AND ZOONOTIC DISEASES (LARCHMONT, N.Y.)",1530-3667,A4,,,2020
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,2010,"A standardizable protocol for infection of Rhodnius prolixus with Trypanosoma rangeli, which mimics natural infections and reveals physiological effects of infection upon the insect","JOURNAL OF INVERTEBRATE PATHOLOGY (PRINT)",0022-2011,A2,,,2020
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,2009,"Effect of intestinal erythrocyte agglutination on the feeding performance of Triatoma brasiliensis (Hemiptera: Reduviidae)","JOURNAL OF INSECT PHYSIOLOGY",0022-1910,A1,,,2020
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,2008,"Different serological cross-reactivity of Trypanosoma rangeli forms in Trypanosoma cruzi-infected patients sera","PARASITES & VECTORS",1756-3305,A2,,,2020
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,2006,"Competitive displacement in Triatominae: the Triatoma infestans success","TRENDS IN PARASITOLOGY",1471-4922,A1,,,2020
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,2005,"Relative humidity and water loss in Triatoma brasiliensis","PHYSIOLOGICAL ENTOMOLOGY (PRINT)",0307-6962,A3,,,2020
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,2003,"Blood-feeding performance of nymphs and adults of Triatoma brasiliensis on human hosts","ACTA TROPICA",0001-706X,A2,,,2020
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,2003,"The effect of temperature on the behaviour and development of Triatoma brasiliensis","PHYSIOLOGICAL ENTOMOLOGY (PRINT)",0307-6962,A3,,,2020
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,2002,"The effect of relative humidity on the behaviour and development of Triatoma brasiliensis","PHYSIOLOGICAL ENTOMOLOGY (PRINT)",0307-6962,A3,,,2020
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,2000,"Comparison of feeding behaviour of Triatoma infestans, Triatoma brasiliensis and Triatoma pseudomaculata in different hosts by electronic monitoring of the cibarial pump","JOURNAL OF INSECT PHYSIOLOGY",0022-1910,A1,,,2020
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,2000,"Potencial biológico do Triatoma brasiliensis","CADERNOS DE SAÚDE PÚBLICA (ENSP. IMPRESSO)",0102-311X,A1,,,2020
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,2000,"Aspectos microclimáticos del hábitat de Triatoma brasiliensis","CADERNOS DE SAÚDE PÚBLICA (ENSP. IMPRESSO)",0102-311X,A1,,,2020
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,2000,"Elimination of bancroftian filariasis (Wuchereria bancrofti) in Santa Catarina state, Brazil","TM & IH. TROPICAL MEDICINE AND INTERNATIONAL HEALTH (PRINT)",1360-2276,A1,,,2020
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,2000,"Influence of the Blood Meal Source on the Development of Triatoma infestans,</i> Triatoma brasiliensis,</i> Triatoma sordida,</i> and Triatoma pseudomaculata</i> (Heteroptera, Reduviidae)","JOURNAL OF MEDICAL ENTOMOLOGY",0022-2585,A1,,,2020
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,1999,"Characterization of Trypanosoma rangeli Strains Isolated in Central and South America: an Overview","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,1998,"Population biology of Rhodnius domesticus Neiva & Pinto, 1923 (Hemiptera, Reduviidae) under laboratory conditions.","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
