nome,lattes_url,ano_publicacao,titulo_publicacao,periodico,issn,qualis,pontos,area,ano_base
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2007,"Phlebotomine sand flies (Diptera: Psychodidae) in the municipality of Várzea Grande: an area of transmission of visceral leishmaniasis in the state of mato Grosso, Brazil.","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2007,"Quatro Novos Registros da Fauna Flebotomínica do Genêro Lutzomyia França (Diptera: Psychodidae, Phlebotominae) do Distrito Rural de Brejo do Mutambal, Varzelândia, MG.","NEOTROPICAL ENTOMOLOGY (IMPRESSO)",1519-566X,A4,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2006,"Epidemiology of visceral leishmaniasis through spatial analysis, in Belo Horizonte municipality, state of Minas Gerais .","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2005,"HP: um modelo aprimorado de armadilha luminosa de sucção para a captura de pequenos insetos.","REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL",0037-8682,B1,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2005,"Leishmaniose Visceral:estudo de flebotomíneos e infecção canina em Montes Claros, Minas Gerais, Brasil.","REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL",0037-8682,B1,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2005,"Epidemiologia Molecular da Leishmaniose Tegumentar no Município de Araçuai, Minas Gerais, Brasil.","SOCIEDAD IBEROAMERICANA DE INFORMACIÓN CIENTÍFICA (SIIC)",,N,,,
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2005,"Aspectos da ecologia de flebotomíneos em área endêmica de leishmaniose visceral.","REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL (IMPRESSO)",0037-8682,B1,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2005,"Importance of Lutzomyia longipalpis in the dynamics of transmission of canine visceral leishmaniasis in the endemic area of Porteirinha Municipality, Minas Gerais, Brazil.","VETERINARY PARASITOLOGY (PRINT)",0304-4017,A1,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2005,"Molecular Epidemiology of Cutaneous Leishmaniasis in the Municipality of Araçuaí, Minas Gerais State, Brazil.","REVISTA DA SOCIEDADE IBEROAMERICANA DE INFORMAÇÃO CIENTÍFICA (SIIC)",,N,,,
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2005,"Visceral leishmaniasis: a study on phlebotomine sand flies and canine infection in Montes Claros, State of Minas Gerais.","REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL",0037-8682,B1,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2004,"Genetic variability in geographical populations of Lutzomyia whitmani elucidated by RAPD-PCR","JOURNAL OF MEDICAL ENTOMOLOGY",0022-2585,A1,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2004,"Phenetic Studies on Randomly Amplified Polymorphic DNA-Polymerase Chain Reaction Variability of four Geographical Populations of Lutzomyia whitmani (Diptera:Psychodidae) in Brazil","REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL",0037-8682,B1,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2004,"Phlebotomine Sand Flies in Porteirinha, an Area of American Visceral Leishmaniasis Transmission in the State of Minas gerais, Brazil.","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2004,"Study on Phlebotomine Sand Fly (Diptera: Psychodidae) Fauna in Belo Horizonte, State of Minas Gerais","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2004,"Genetic variability of Lutzomyia whitmani (Antunes & Coutinho) (Diptera: Psychodidae:","JOURNAL OF MEDICAL ENTOMOLOGY",0022-2585,A1,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2002,"Epidemiological studies of an outbreak of cutaneous leismaniosis in the Rio Jequitinhonha Valley, Minas Gerais, Brazil.","ACTA TROPICA",0001-706X,A2,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2002,"Assessment of PCR the detection of Leishmania spp in experimentally infected individual phlebotomine sandflies (Diptera: Psychodidae:Phlebotominae)","REVISTA DO INSTITUTO DE MEDICINA TROPICAL DE SÃO PAULO",0036-4665,B1,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2001,"Program for the control of visceral leishmaniasis","REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL",0037-8682,B1,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,1999,"Morphometric and Phenetic Studies of Five Geographical Populations Of Lutzomyia whitmani (Diptera, Psychodidae, Phlebotominae) In Brazil.","JOURNAL OF MEDICAL ENTOMOLOGY",0022-2585,A1,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,1999,"Description of Lutzomyia bianchigalatiae n.sp. A sand fly within the subgenus Pintomyia Costa Lima 1932  (Diptera; Psychodidae)","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,1998,"Random Amplified Polymorphic DNA (RAPD) Analysis of the Lutzomyia longipalpis Laboratory Populations","REVISTA DO INSTITUTO DE MEDICINA TROPICAL DE SÃO PAULO",0036-4665,B1,,,2020
