nome,lattes_url,ano_publicacao,titulo_publicacao,periodico,issn,qualis,pontos,area,ano_base
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2006,"A bacterial artificial chromosome library for Biomphalaria glabrata, intermediate snail host of Schistosoma mansoni","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2006,"Biomphalaria spp. (Preston, 1910) snails in the municipality of Juiz de Fora, Zona da Mata Mineira mesoregion, ate of Minas Gerais, Brazil","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2006,"Biomphalaria tenagophila: dynamics of populations of resistant and susceptible strains to Schistosoma mansoni, with or without pressure of the parasite","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2004,"Dominant character of the molecular marker of a Biomphalaria tenagophila strain (Mollusca: Planorbidae) resistant to Schistosoma mansoni","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2004,"Rural tourism as risk factor for the transmission of schistosomiasis in Minas Gerais, Brazil","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2004,"Diagnostic of Biomphalaria snails and Schistosoma mansoni: DNA obtained from traces of shell organic materials","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2004,"The use of the polymerase chain reaction and restriction fragment length polymorphism technique associated with the classical morphology for characterization of Lymnaea columella, L. viatrix, and L. diaphana (Mollusca: Lymnaeidae)","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2004,"Biomphalaria tenagophila/Schistosoma mansoni interaction: premises for a new approach to biological control of schistosomiasis","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2003,"Molecular differentiation of Angiostrongylus costaricensis, A. cantonensis, and A. vasorum by polymerase chain reaction- restriction fragment length polymorphism","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2002,"Morphological and polymerase chain reaction-restriction fragment lenght polymorphism characterization of Biomphalaria kuhniana and Biomphalaria amazonica from Colombia","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
